ticker,company_name,sector,year,cik,accession_number,filing_date,filing_url,scrape_status,missing_reason,doc_size_bytes,total_word_count,esg_section_word_count,has_explicit_esg_section,climate_mention_count,diversity_mention_count,governance_mention_count,esg_keyword_density,net_zero_target_year,pct_women_board,has_quantitative_targets,esg_themes,climate_commitment,dei_disclosure_quality,changed_from_prior,change_confidence,change_summary,register,analyst_notes,ngram_similarity,analysis_method,theme_climate_risk,theme_climate_opportunity,theme_emissions_targets,theme_board_diversity,theme_workforce_dei,theme_human_capital,theme_esg_oversight,theme_stakeholder_engagement,theme_exec_comp_linkage,theme_supply_chain,theme_political_lobbying,theme_risk_disclosure
ABBV,AbbVie Inc.,Healthcare,2018,1551152,0001047469-18-001843,2018-03-19,https://www.sec.gov/Archives/edgar/data/1551152/000104746918001843/a2234787zdef14a.htm,OK,,1449094,37802,1221,True,6,4,0,8.19,,,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,reducing carbon emissions by 25 percent by 2025 (over 2015 baseline),HIGH,True,HIGH,"2018 significantly expanded ESG disclosure with quantitative diversity metrics, climate targets, and comprehensive corporate responsibility framework absent in 2017.",FORMAL,"AbbVie demonstrates strong ESG maturation between 2017-2018, introducing specific climate targets and detailed diversity metrics (53% women workforce, 46% management). The company provides quantitative outcomes across multiple ESG dimensions and establishes board-level oversight through the public policy committee, suggesting genuine strategic integration rather than compliance-driven reporting.",0.0346,llm,0,0,1,0,1,1,1,1,0,0,0,0
ABBV,AbbVie Inc.,Healthcare,2019,1551152,0001047469-19-001544,2019-03-22,https://www.sec.gov/Archives/edgar/data/1551152/000104746919001544/a2238040zdef14a.htm,OK,,1531403,37061,1162,True,0,12,0,10.33,,,False,BOARD_DIVERSITY|EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,reducing carbon emissions by 25 percent by 2025 (over 2015 baseline),HIGH,True,HIGH,Significant expansion in DEI disclosure with creation of dedicated VP role and new quantitative metrics. Enhanced corporate responsibility reporting with specific patient impact numbers and pro bono research hours.,FORMAL,"AbbVie demonstrates strong quantitative DEI reporting (47% women in management globally, 31% underrepresented populations in US) and has institutionalized diversity with a dedicated VP role. The company shows measurable progress on climate targets (8% carbon reduction in one year toward 25% by 2025) and provides specific patient access metrics (80,000+ patients served through assistance programs).",0.4816,llm,0,0,1,1,1,1,1,1,0,0,1,0
ABBV,AbbVie Inc.,Healthcare,2020,1551152,0001047469-20-001710,2020-03-23,https://www.sec.gov/Archives/edgar/data/1551152/000104746920001710/a2241076zdef14a.htm,OK,,1496447,37344,1165,True,3,11,0,12.02,,61.0,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,reduce our absolute carbon dioxide emissions (scope 1 and 2) by 25% by 2025,HIGH,True,HIGH,Significant expansion of environmental sustainability reporting with specific 2025 targets and progress metrics. DEI disclosure enhanced with new five-year strategy and senior leader accountability.,FORMAL,Notable addition of comprehensive environmental sustainability strategy with quantified targets and progress tracking. DEI commitment strengthened with formal senior leader goals and new ERG for disability inclusion. Missing explicit board diversity metrics despite governance committee consideration of diversity factors.,0.5996,llm,0,0,1,0,1,1,1,1,0,0,1,0
ABBV,AbbVie Inc.,Healthcare,2021,1551152,0001558370-21-003318,2021-03-22,https://www.sec.gov/Archives/edgar/data/1551152/000155837021003318/tmb-20210507xdef14a.htm,OK,,3084325,64199,31,True,0,0,0,0.0,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,HIGH,True,HIGH,2021 text significantly reduced DEI content from detailed 2020 disclosure that included specific metrics like 48% women in management and 32% underrepresented populations in US workforce.,COMPLIANCE,"The 2021 filing shows a notable regression in ESG disclosure depth, moving from substantive DEI metrics and strategy details in 2020 to basic structural governance highlights in 2021. The absence of climate-related commitments across both years suggests limited environmental focus despite healthcare sector exposure to climate risks.",0.0308,llm,0,0,0,1,1,0,1,1,1,0,1,0
ABBV,AbbVie Inc.,Healthcare,2022,1551152,0001558370-22-004011,2022-03-21,https://www.sec.gov/Archives/edgar/data/1551152/000155837022004011/tmb-20220506xdef14a.htm,OK,,2695443,41438,1174,True,0,16,1,14.48,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2022 shows significantly expanded ESG governance discussion with detailed stakeholder engagement framework, board diversity data disclosure since 2019, and executive ESG goals linkage, versus 2021's basic section headers.",COMPLIANCE,"AbbVie demonstrates mature ESG governance with systematic stakeholder engagement across six key areas and responsive board actions. Notable is the mandatory ESG goals for all executives and enhanced political contribution disclosures in 2022, though climate-related commitments are absent from this healthcare company's framework.",0.0307,llm,0,0,0,1,1,0,1,1,1,0,1,0
ABBV,AbbVie Inc.,Healthcare,2023,1551152,0001558370-23-004204,2023-03-20,https://www.sec.gov/Archives/edgar/data/1551152/000155837023004204/abbv-20230505xdef14a.htm,OK,,3361598,45969,1205,True,1,17,2,16.6,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"Added TCFD-aligned reporting starting in 2022, enhanced political contribution disclosures in 2022-2023, and expanded cybersecurity skills disclosure in director biographies.",COMPLIANCE,"AbbVie demonstrates responsive governance with detailed tracking of stockholder feedback and board actions, notably adopting termination pay caps after 50.098% stockholder support. The company has established comprehensive ESG infrastructure including TCFD/SASB reporting and executive compensation linkage to ESG goals, though lacks specific climate targets or quantitative diversity metrics.",0.6861,llm,0,0,0,1,1,0,1,1,1,0,1,1
ABBV,AbbVie Inc.,Healthcare,2024,1551152,0001558370-24-003496,2024-03-18,https://www.sec.gov/Archives/edgar/data/1551152/000155837024003496/abbv-20240503xdef14a.htm,OK,,3122823,47273,1201,True,1,12,2,12.49,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,Board expanded from 11 to 13 directors with addition of two female directors in 2023. Enhanced governance guidelines with director overboarding limits and expanded political disclosure process in 2024.,COMPLIANCE,"AbbVie demonstrates strong stakeholder responsiveness, with board adding two female directors and expanding governance practices based on investor feedback. However, notably absent are specific climate targets or emissions commitments despite having TCFD-aligned reporting since 2022. The detailed response to the 53% shareholder support for simple majority voting shows active engagement but highlights structural barriers to governance changes.",0.7224,llm,0,0,0,1,1,0,1,1,1,0,1,1
ABT,Abbott Laboratories,Healthcare,2016,1800,0001047469-16-011351,2016-03-18,https://www.sec.gov/Archives/edgar/data/1800/000104746916011351/a2227343zdef14a.htm,OK,,1670235,31825,964,True,2,2,0,4.15,,,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|EXEC_COMP_LINKAGE,"Abbott has set 2020 goals to significantly reduce its environmental impacts in the areas of carbon dioxide emissions, total water intake, and total waste generated",LOW,,,No prior year available,ASPIRATIONAL,"Abbott emphasizes sustainability accolades (11 consecutive years on DJSI, #1 in social responsibility rankings) but provides minimal specificity on environmental targets beyond vague 2020 goals. Executive compensation structure shows sophistication with three-tiered performance hurdles, but no explicit ESG linkage is disclosed despite strong sustainability positioning.",,llm,0,0,1,0,0,0,1,0,1,0,0,0
ABT,Abbott Laboratories,Healthcare,2017,1800,0001047469-17-001713,2017-03-17,https://www.sec.gov/Archives/edgar/data/1800/000104746917001713/a2230920zdef14a.htm,OK,,2011813,57489,895,True,2,0,0,2.23,,,False,EMISSIONS_TARGETS|STAKEHOLDER_ENGAGEMENT,"2020 goals to significantly reduce our environmental impacts in the areas of carbon dioxide emissions, total water intake and total generated waste",LOW,True,HIGH,"2017 significantly enhanced sustainability disclosure with specific 2020 environmental targets and expanded third-party recognition details, while 2016 had minimal sustainability content.",ASPIRATIONAL,Abbott elevated sustainability prominence in 2017 with concrete 2020 environmental goals and extensive third-party recognition showcase including DJSI leadership. Notable absence of diversity/inclusion metrics despite healthcare sector expectations for workforce disclosures.,0.3874,llm,0,0,1,0,0,0,0,1,0,0,0,0
ABT,Abbott Laboratories,Healthcare,2018,1800,0001047469-18-001774,2018-03-16,https://www.sec.gov/Archives/edgar/data/1800/000104746918001774/a2234262zdef14a.htm,OK,,2170305,34968,878,True,2,2,0,4.56,,,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|WORKFORCE_DEI,"significantly reduce our environmental impacts in the areas of carbon dioxide emissions, total water intake and total generated waste",LOW,True,HIGH,Abbott strengthened ESG positioning by becoming sole U.S. leader in Dow Jones Sustainability Index and extended Fortune social responsibility ranking to five consecutive years. Environmental language changed from specific '2020 goals' to more general 'goals'.,ASPIRATIONAL,"Notable third-party ESG recognition leadership with Dow Jones Sustainability Index sole U.S. position and consistent Fortune rankings. However, environmental commitments became less specific, removing '2020 goals' reference that provided timeline clarity in prior year disclosure.",0.8405,llm,0,0,1,0,1,0,1,0,0,0,0,0
ABT,Abbott Laboratories,Healthcare,2019,1800,0001047469-19-001316,2019-03-15,https://www.sec.gov/Archives/edgar/data/1800/000104746919001316/a2237648zdef14a.htm,OK,,3250189,29586,618,True,0,2,0,3.24,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL|RISK_DISCLOSURE|SUPPLY_CHAIN,"set goals to significantly reduce our environmental impacts in the areas of carbon dioxide emissions, total water intake and total generated waste",LOW,True,MEDIUM,"ESG reporting structure was reorganized from three distinct categories (Product Excellence, Improving Access, Safeguarding the Environment) to a more general framework emphasizing governance processes and risk management.",COMPLIANCE,"Abbott restructured ESG disclosure from specific environmental goals in 2018 to broader governance-focused language in 2019, losing concrete environmental commitments. The company maintained strong third-party recognition but provided less actionable sustainability detail, suggesting potential strategic shift toward compliance-oriented rather than target-driven ESG reporting.",0.4075,llm,0,0,0,1,0,1,1,0,0,1,0,1
ABT,Abbott Laboratories,Healthcare,2020,1800,0001047469-20-001466,2020-03-13,https://www.sec.gov/Archives/edgar/data/1800/000104746920001466/a2240611zdef14a.htm,OK,,3147653,33190,749,True,1,3,0,5.34,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT|SUPPLY_CHAIN,,LOW,True,HIGH,"Abbott expanded sustainability materiality analysis to include specific focus areas like Data & Data Privacy, Climate & Water Use, and Supply Chain, Packaging & Waste, moving from general stewardship language to structured framework.",FORMAL,"Abbott demonstrates strong governance fundamentals with 21-year CEO succession planning and structured materiality analysis. However, notably absent are specific climate targets or quantitative DEI metrics despite mentioning diversity recognition, suggesting opportunities for more measurable ESG commitments.",0.5848,llm,0,0,0,1,0,1,1,1,0,1,0,1
ABT,Abbott Laboratories,Healthcare,2021,1800,0001047469-21-000592,2021-03-12,https://www.sec.gov/Archives/edgar/data/1800/000104746921000592/a2242988zdef14a.htm,OK,,3923611,41407,1156,True,0,22,0,19.03,,,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|SUPPLY_CHAIN|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2021 significantly expanded DEI content with specific commitments including CEO-led Diversity Council, executive compensation tied to diversity results, and commitment to publish detailed diversity report with workforce composition data.",FORMAL,"Abbott substantially enhanced DEI disclosures in 2021, moving from brief sustainability framework mentions to comprehensive diversity strategy with leadership accountability and transparency commitments. Notable absence of climate targets despite healthcare sector exposure to climate-related health risks. Strong COVID-19 response narrative demonstrates operational resilience and social purpose alignment.",0.4059,llm,0,0,0,0,1,1,1,0,1,1,0,0
ABT,Abbott Laboratories,Healthcare,2022,1800,0001206774-22-000778,2022-03-18,https://www.sec.gov/Archives/edgar/data/1800/000120677422000778/abt3910011-def14a.htm,OK,,1333263,38765,1093,True,0,10,2,10.98,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,Company evolved from COVID-focused disclosure to structured ESG reporting with new 2030 Sustainability Plan and dedicated DEI Report with EEO-1 data disclosure.,FORMAL,"Notable shift toward formal ESG governance with materiality analysis and stakeholder engagement process. Strong board refreshment narrative (4 new directors since 2018, 75% women/minorities) and 92% say-on-pay support indicates effective stakeholder alignment, though climate commitments remain absent despite sustainability plan.",0.5345,llm,0,0,0,1,1,1,1,1,1,0,0,0
ABT,Abbott Laboratories,Healthcare,2023,1800,0001308179-23-000247,2023-03-17,https://www.sec.gov/Archives/edgar/data/1800/000130817923000247/abt4116441-def14a.htm,OK,,1474341,40767,1092,True,0,8,2,9.16,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|WORKFORCE_DEI,,MEDIUM,True,MEDIUM,Board diversity improved with addition of two new nominees since 2022 (six total new independent directors since 2018 vs four in 2022). Say-on-pay support declined slightly from 92% to 91%.,COMPLIANCE,"Abbott demonstrates progressive board refreshment with measurable diversity gains and maintains comprehensive ESG oversight structure. However, lacks specific climate commitments or emissions targets despite sustainability being a stated focus area. DEI disclosure remains qualitative without specific workforce metrics or quantitative diversity targets.",0.7632,llm,0,0,0,1,1,1,1,0,1,0,0,0
ABT,Abbott Laboratories,Healthcare,2024,1800,0001308179-24-000182,2024-03-15,https://www.sec.gov/Archives/edgar/data/1800/000130817924000182/abt4257331-def14a.htm,OK,,1734903,35688,1105,True,0,7,2,8.14,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|WORKFORCE_DEI,,MEDIUM,True,MEDIUM,"Minor governance enhancements include addition of pledging prohibition alongside hedging restrictions, and some committee membership changes for directors.",COMPLIANCE,"Abbott maintains strong governance disclosure with consistent emphasis on board diversity (6 new independent directors since 2018, half women/minorities) and robust compensation practices. Notable absence of climate-specific commitments despite sustainability mentions in oversight framework. Executive compensation maintains 90%+ shareholder approval with comprehensive risk controls.",0.8527,llm,0,0,0,1,1,1,1,0,1,0,0,0
