ticker,company_name,sector,year,scrape_status,missing_reason,snapshot_ts,snapshot_url,cdx_query_url,word_count,changed_from_prior,change_confidence,change_description,theme_categories,dominant_theme,register,analyst_notes,ngram_similarity,analysis_method,theme_mission_purpose,theme_customer_centricity,theme_innovation_technology,theme_stakeholder_capitalism,theme_shareholder_value,theme_esg_sustainability,theme_employee_culture,theme_ethics_integrity,theme_global_scale,theme_community_impact
ABBV,AbbVie Inc.,Healthcare,2018,OK,,20180627054526,https://www.abbvie.com/our-company.html,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Four-company.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,42,True,MEDIUM,"The tagline changed from 'People. Passion. Possibilities.' to highlighting impact on societies and patients globally, with similar core messaging maintained.",CUSTOMER_CENTRICITY|ETHICS_INTEGRITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"AbbVie maintains strong patient-centricity and mission focus with impressive global reach statistics. The company emphasizes therapeutic expertise in specific disease areas and collaborative partnerships. Notable for comprehensive ethics section and quantified impact metrics, positioning as a purpose-driven research organization rather than purely commercial entity.",0.0798,llm,1,1,1,0,0,0,0,1,1,0
ABBV,AbbVie Inc.,Healthcare,2019,OK,,20190719084915,https://www.abbvie.com/our-company.html,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Four-company.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,61,True,MEDIUM,"Added forward-looking vision statement about 'future full of possibility' and emphasized hope for tomorrow, while maintaining core messaging about science and impact.",CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,The 2019 messaging adds more aspirational future-focused language while maintaining patient-centric positioning. Notable absence of ESG themes or sustainability messaging despite growing stakeholder expectations in healthcare sector. The emphasis on 'hope' and 'possibility' suggests brand positioning around optimism in serious health challenges.,0.5553,llm,1,1,1,0,0,0,0,0,0,0
ABBV,AbbVie Inc.,Healthcare,2020,OK,,20200701034547,https://www.abbvie.com/our-company.html,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Four-company.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,422,True,HIGH,"Content significantly expanded from brief overview to comprehensive corporate profile with detailed metrics, organizational structure, and business focus areas.",EMPLOYEE_CULTURE|ETHICS_INTEGRITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"AbbVie positions itself as a mission-driven organization focused on patient impact rather than financial returns. The emphasis on collaborative partnerships and ethical leadership suggests stakeholder capitalism orientation, though ESG commitments remain understated. The substantial R&D investment figures ($5.1B) credibly support innovation claims.",0.1114,llm,1,0,1,0,0,0,1,1,1,0
ABBV,AbbVie Inc.,Healthcare,2021,OK,,20210724072941,https://www.abbvie.com/our-company.html,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Four-company.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,105,True,HIGH,"Significant restructuring with streamlined messaging, removal of detailed metrics and organizational information, and condensed employee count structure.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"The 2021 revision dramatically simplifies the page, removing specific metrics like R&D investment figures, patient treatment numbers, and facility counts. This shift suggests either a strategic move toward more aspirational messaging or potential concerns about metric accountability. The removal of detailed partnership discussions and ethics sections may signal either streamlined communications or de-emphasis of these areas.",0.215,llm,1,1,1,0,0,0,1,0,1,0
ABBV,AbbVie Inc.,Healthcare,2022,OK,,20220702044957,https://www.abbvie.com/our-company.html?utm_medium=psearch&utm_campaign=rep_2021&utm_source=google&utm_content=igp&gclid=CjwKCAjwo4mIBhBsEiwAKgzXOH7B3EXZYg5FDW3QGcTUVWZQ6dBIyin_VqGglWzSPakW0OIt2e0MDBoCbokQAvD_BwE&gclsrc=aw.ds,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Four-company.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,215,True,HIGH,"Significant expansion with concrete metrics ($50B R&D investment, employee growth to ~50,000), detailed therapeutic areas, and stronger sustainability messaging.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|ETHICS_INTEGRITY|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"The 2022 version shows strategic maturation with quantified R&D investment and specific therapeutic focus areas, suggesting confidence in pipeline and market position. The addition of sustainability messaging and emphasis on 'transformational medicines' indicates positioning for premium valuation and ESG investor appeal. The detailed enumeration of therapeutic areas signals strategic focus beyond the previous general health solutions messaging.",0.2884,llm,0,1,1,0,0,1,1,1,0,0
ABBV,AbbVie Inc.,Healthcare,2023,OK,,20230129204920,https://www.abbvie.com/our-company.html,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Four-company.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,215,False,HIGH,No material change - text is identical between 2022 and 2023.,CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"AbbVie presents a patient-centric mission with strong R&D investment emphasis, positioning itself as a transformational medicine company across six therapeutic areas. The unchanged messaging suggests strategic continuity but may indicate lack of evolving narrative around competitive differentiation or emerging healthcare challenges.",1.0,llm,1,1,1,0,0,1,1,0,0,0
ABBV,AbbVie Inc.,Healthcare,2024,MISSING,all_hints_exhausted,,,https://web.archive.org/cdx/search/cdx?url=abbvie.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,0,,,No text — snapshot missing or blocked.,,,,No text; analysis skipped.,,skipped,0,0,0,0,0,0,0,0,0,0
ABT,Abbott Laboratories,Healthcare,2016,OK,,20160702192741,http://www.abbott.com:80/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,240,,,No prior year available,ESG_SUSTAINABILITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott positions itself with human potential fulfillment as core mission, emphasizing personal health outcomes over traditional medical language. The page balances innovation heritage with sustainability commitments, though ESG language appears somewhat generic. Heavy focus on global reach suggests scale as competitive advantage in healthcare delivery.",,llm,1,0,1,0,0,1,0,0,1,0
ABT,Abbott Laboratories,Healthcare,2017,OK,,20170702073816,http://www.abbott.com:80/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,235,True,HIGH,Messaging shifted from explicit promise fulfillment and human potential to broader 'business of life' positioning with emphasis on living fully.,CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott evolved from specific healthcare promise language to broader lifestyle positioning. The 2017 version removes explicit mention of their 125-year history and global presence, focusing instead on individual empowerment and community connection. This shift suggests a move toward more consumer-friendly, less clinical messaging while maintaining health-focused mission centrality.",0.6095,llm,1,1,1,0,0,0,0,0,0,0
ABT,Abbott Laboratories,Healthcare,2018,OK,,20180702131800,http://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,252,False,HIGH,No material change in core messaging or themes between years.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott positions itself with a bold life-focused mission that emphasizes human possibilities and community wellbeing. The messaging is emotionally resonant but notably lacks specific commitments to sustainability, ethics, or measurable outcomes, suggesting a focus on brand inspiration over concrete value propositions.",0.8595,llm,1,1,0,0,0,0,0,0,0,1
ABT,Abbott Laboratories,Healthcare,2019,OK,,20190722125202,https://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,298,True,HIGH,Added specific healthcare technology examples and strengthened commitment language with 'That's our commitment to helping you live your best life.',CUSTOMER_CENTRICITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,Abbott strengthened its messaging by adding concrete examples of its healthcare technologies rather than generic innovation language. The shift from 'discovering new ways' to specific product applications demonstrates greater confidence in its portfolio. Notable absence of ESG themes despite healthcare's growing sustainability focus.,0.7194,llm,1,1,1,0,0,0,0,0,1,0
ABT,Abbott Laboratories,Healthcare,2020,OK,,20200708042134,https://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,300,False,HIGH,No material change - only minor addition of 'ABBOTT FAQS' navigation element.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott positions itself with a deeply humanistic mission that transcends typical healthcare product messaging. The repeated emphasis on 'life' and 'living fully' creates emotional resonance but lacks concrete business metrics or competitive differentiation. Notable absence of financial performance, shareholder value, or specific ESG commitments despite prominent 'Responsibility' navigation.",0.992,llm,1,1,1,0,0,0,0,0,0,1
ABT,Abbott Laboratories,Healthcare,2021,OK,,20210730114017,https://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,296,True,LOW,"Minor navigation change removing 'Live Healthy' link and 'ABBOTT FAQS' section, core messaging unchanged.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott positions itself with an emotionally resonant life-centered mission rather than clinical healthcare terminology. The messaging emphasizes individual empowerment and community benefit over financial performance metrics. Notable absence of explicit ESG commitments despite healthcare sector's sustainability focus, relying instead on implied social good through medical innovation.",0.9847,llm,1,1,1,0,0,0,0,0,0,1
ABT,Abbott Laboratories,Healthcare,2022,OK,,20220706171525,https://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,301,True,LOW,"Added 'ABBOTT FAQS' and 'CONTACT US' navigation items, otherwise content remains identical.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott's messaging centers on emotional purpose with 'business of life' positioning rather than clinical or business metrics. The content emphasizes individual empowerment through technology while maintaining healthcare sector credibility. Notable absence of ESG, financial performance, or traditional corporate values language suggests focus on consumer-facing brand identity over investor relations.",0.9791,llm,1,1,1,0,0,0,0,0,0,1
ABT,Abbott Laboratories,Healthcare,2023,OK,,20230701174340,https://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,301,False,HIGH,No material change detected between 2022 and 2023 versions.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Abbott's messaging centers on life enhancement rather than financial performance, using emotionally resonant language like 'business of life' and concrete healthcare examples. The focus on individual patient outcomes ('removing pain of fingersticks') demonstrates strong customer-centricity. Notable absence of ESG sustainability themes or employee culture messaging suggests a narrow focus on core healthcare mission.",1.0,llm,1,1,1,0,0,0,0,0,0,1
ABT,Abbott Laboratories,Healthcare,2024,OK,,20240705075929,https://www.abbott.com/about-abbott.html,https://web.archive.org/cdx/search/cdx?url=abbott.com%2Fabout-abbott.html&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,190,True,HIGH,The 2024 text removed the distinctive tagline 'ABBOTT IS IN THE BUSINESS OF LIFE' and eliminated various navigation elements and legal disclaimers.,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,Abbott's messaging centers on a broad humanitarian purpose rather than business metrics or financial performance. The removal of the memorable 'business of life' tagline suggests a shift toward more generic purpose-driven language. The focus remains heavily consumer-oriented with emphasis on individual wellness rather than healthcare system transformation or clinical outcomes.,0.624,llm,1,1,1,0,0,0,0,0,0,1
